,CustomerID,Has_Transaction_Nov23_May24,Total_Spent_Nov23_May24,Total_Spent_1M,Transaction_Count_1M,Total_Spent_3M,Transaction_Count_3M,Total_Spent_6M,Transaction_Count_6M,Total_Spent_9M,Transaction_Count_9M,Total_Spent_12M,Transaction_Count_12M,Total_Spent_AllTime,Transaction_Count_AllTime,Brand Description_Anthelios,Brand Description_Bundle,Brand Description_Cicaplast,Brand Description_Eau Thermale,Brand Description_Effaclar,Brand Description_Hyalu B5,Brand Description_Lipikar,Brand Description_Niacinamide,Brand Description_Retinol LRP,Brand Description_Serozinc,Brand Description_Toleriane,Brand Description_Uvidea,Brand Description_Vitamin C,Class Description_Anti-Acne,Class Description_Anti-Ageing,Class Description_Body Care,Class Description_Bundle,Class Description_Face Care,Category_Body Care,Category_Face Care,Category_Face Care ,Category_Sun Care,Sub-Category_Body Moisturiser,Sub-Category_Body Wash,Sub-Category_Eye Cream,Sub-Category_Face Cleanser,Sub-Category_Face Mask,Sub-Category_Face Moisturiser,Sub-Category_Face Serum,Sub-Category_Sunscreen,Sub-Category_Tinted Sunscreen,Sub-Category_Toner & Mist,Skin Concern_Acne-Prone Skin,Skin Concern_Anti-Ageing,Skin Concern_Irritation-Prone Skin,Skin Concern_Pigmentation and Dark Spots,Skin Concern_Sun Protection,EAN_TolerianeMoisturiser40ml,EAN_HyaluB5Serum30ml,EAN_EffaclarMoisturiser40ml,EAN_VitaminC10Serum30ml,EAN_RetinolB3Serum30ml,EAN_EffaclarSerum30ml,EAN_AntheliosInvisibleSunscreen50ml,EAN_Pure10NiacinamideSerum,EAN_CicaplastB5BaumeBothSKUs40ml,Post Code,Brand Description_Anthelios_Output,Brand Description_Cicaplast_Output,Brand Description_Effaclar_Output,Brand Description_Hyalu B5_Output,Brand Description_Lipikar_Output,Brand Description_Toleriane_Output,Brand Description_Vitamin C_Output
3293,LRP14175,1,83.9,139.92,1,139.92,1,139.92,1,139.92,1,139.92,1,139.92,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,1
3294,LRP14176,1,75.9,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,106.85,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0
3295,LRP14178,1,136.62,0.0,0,0.0,0,0.0,0,143.8,1,143.8,1,279.6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,6163.0,0,1,0,0,0,1,1
3296,LRP14180,1,213.85,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,282.7,1,1,0,1,0,0,1,0,0,0,0,2,0,1,0,2,1,0,3,1,4,0,1,1,0,0,0,0,3,1,0,1,0,0,2,3,0,1,0,0,0,1,0,0,0,0,1,,0,0,1,1,0,1,0
3297,LRP14181,1,175.9,0.0,0,195.12,1,195.12,1,195.12,1,195.12,1,195.12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,1,0
3298,LRP14185,1,75.9,0.0,0,0.0,0,53.92,1,114.64,2,114.64,2,114.64,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2015.0,1,0,0,0,1,0,0
3299,LRP14186,1,81.9,83.89,1,83.89,1,83.89,1,83.89,1,83.89,1,83.89,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0
3300,LRP14187,1,73.9,0.0,0,95.84,1,95.84,1,95.84,1,95.84,1,180.56,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
3301,LRP14188,1,109.48,227.02,2,227.02,2,227.02,2,227.02,2,227.02,2,227.02,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0
3302,LRP14189,1,89.9,64.42,1,64.42,1,64.42,1,64.42,1,64.42,1,64.42,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
3303,LRP14190,1,149.9,175.72,1,175.72,1,175.72,1,175.72,1,175.72,1,175.72,1,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,1,0,4,0,5,0,0,0,0,1,1,1,2,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,1
3304,LRP14196,1,65.9,129.38,2,241.41,4,241.41,4,241.41,4,241.41,4,241.41,4,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,3,0,1,0,0,0,2,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,4011.0,0,0,1,0,0,1,0
3305,LRP14197,1,83.9,89.89,1,89.89,1,89.89,1,179.78,2,251.69,3,251.69,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,1
3306,LRP14198,1,83.9,65.52,1,65.52,1,65.52,1,65.52,1,257.36,3,257.36,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,1,0,0
3307,LRP14204,1,113.9,134.14,1,134.14,1,134.14,1,134.14,1,134.14,1,134.14,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0
3308,LRP14207,1,247.8,0.0,0,0.0,0,0.0,0,242.77,1,242.77,1,242.77,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,3,0,0,1,0,4,0,1,0,0,0,0,0,1,3,1,0,0,1,3,0,0,1,0,1,0,1,1,0,1,0,0,,1,0,1,0,0,0,0
3309,LRP14208,1,171.03,101.85,1,101.85,1,101.85,1,101.85,1,101.85,1,101.85,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,1,0,0
3310,LRP14210,1,151.8,0.0,0,0.0,0,112.35,1,112.35,1,112.35,1,112.35,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,0,1,0,0,0,0
3311,LRP14211,1,75.9,83.89,1,83.89,1,83.89,1,83.89,1,155.79,2,155.79,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,4,0,0,0,0,0,0,0,2,2,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,,1,0,0,0,0,0,1
3312,LRP14212,1,150.28,64.75,1,64.75,1,64.75,1,64.75,1,64.75,1,64.75,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,0,1,0,0,0,1,1
3313,LRP14213,1,175.9,0.0,0,151.91,2,293.55,3,293.55,3,293.55,3,293.55,3,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,1,0,3,0,0,0,0,1,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,1,0,0
3314,LRP14214,1,65.9,0.0,0,0.0,0,65.9,1,65.9,1,65.9,1,65.9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,,1,0,0,0,0,1,0
3315,LRP14215,1,289.18,0.0,0,0.0,0,102.67,1,183.39,2,183.39,2,351.19,4,1,0,0,0,2,2,0,0,0,0,1,0,1,2,3,1,0,1,0,6,0,1,0,0,0,1,0,4,1,1,0,0,2,3,1,0,1,0,0,2,1,0,0,0,0,0,,1,1,1,1,0,1,0
3316,LRP14216,1,197.82,0.0,0,53.92,1,208.77,2,208.77,2,208.77,2,208.77,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,1,0,0,1,1,0,1
3317,LRP14218,1,215.7,0.0,0,0.0,0,0.0,0,0.0,0,57.9,1,57.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,0,0,0,1
3318,LRP14219,1,263.65,0.0,0,190.79,1,190.79,1,190.79,1,190.79,1,190.79,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,0,1,0,0
3319,LRP14220,1,189.75,0.0,0,0.0,0,0.0,0,55.8,1,187.7,2,658.02,6,0,1,6,0,0,2,0,0,0,0,1,0,0,0,2,5,1,2,1,8,0,0,1,0,0,0,4,0,4,0,0,0,1,3,6,0,0,0,2,0,0,0,0,0,0,0,,1,1,0,1,0,1,0
3320,LRP14221,1,75.9,0.0,0,0.0,0,0.0,0,0.0,0,313.7,3,313.7,3,1,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,2,0,3,0,1,0,0,1,0,0,0,2,0,1,0,0,3,0,0,1,0,1,0,1,0,0,0,0,0,,1,0,0,0,0,0,0
3321,LRP14223,1,75.9,0.0,0,0.0,0,75.9,1,75.9,1,75.9,1,75.9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,,1,0,0,0,0,0,0
3322,LRP14237,1,240.8,0.0,0,0.0,0,142.8,1,142.8,1,142.8,1,142.8,1,0,0,0,0,2,0,0,0,0,0,0,1,0,2,0,0,0,1,0,2,0,1,0,0,0,0,0,2,0,0,1,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,,1,0,0,0,0,1,0
3323,LRP14249,1,103.91,0.0,0,0.0,0,262.08,1,262.08,1,326.98,2,398.93,3,0,0,0,0,3,0,0,2,0,1,0,1,0,3,0,1,0,3,0,5,1,1,0,0,1,0,0,3,1,0,1,1,4,0,0,2,1,0,0,1,0,0,0,0,1,0,2122.0,1,0,0,0,0,1,0
3324,LRP14251,1,137.99,0.0,0,0.0,0,140.28,2,140.28,2,140.28,2,140.28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0
3325,LRP14261,1,75.9,0.0,0,0.0,0,107.9,1,107.9,1,107.9,1,107.9,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,2,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,2031.0,1,0,1,0,1,0,0
3326,LRP14264,1,82.9,0.0,0,59.42,1,59.42,1,59.42,1,59.42,1,59.42,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,0,0
3327,LRP14265,1,75.9,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,67.9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,1,0,0,0,0,0,1
3328,LRP14268,1,218.82,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,194.2,1,0,0,0,0,1,0,0,0,0,0,3,0,1,1,1,0,0,3,0,5,0,0,0,0,0,0,0,4,1,0,0,0,1,1,3,0,0,0,0,1,1,0,0,0,0,0,,1,0,1,0,0,0,0
3329,LRP14275,1,149.9,0.0,0,0.0,0,0.0,0,0.0,0,136.9,1,136.9,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,2,1,0,0,0,0,0,0,1,2,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,,1,0,0,0,1,0,0
3330,LRP14278,1,365.7,0.0,0,0.0,0,0.0,0,0.0,0,143.9,1,143.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,0,0,0,0
3331,LRP14289,1,69.9,0.0,0,0.0,0,0.0,0,0.0,0,45.9,1,45.9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4151.0,0,1,1,0,0,0,1
3332,LRP14291,1,75.9,0.0,0,203.84,2,203.84,2,203.84,2,203.84,2,203.84,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0
3333,LRP14295,1,81.52,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,69.8,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,3152.0,1,0,1,0,0,0,0
3334,LRP14303,1,132.03,0.0,0,125.85,1,125.85,1,125.85,1,125.85,1,125.85,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,1,1,0,0,0,0
3335,LRP14307,1,306.72,158.8,1,158.8,1,158.8,1,158.8,1,158.8,1,158.8,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2580.0,1,1,1,1,0,0,1
3336,LRP14309,1,104.9,0.0,0,116.25,1,116.25,1,116.25,1,116.25,1,116.25,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,4066.0,0,0,0,0,0,0,0
3337,LRP14313,1,65.95,64.95,1,64.95,1,64.95,1,64.95,1,64.95,1,64.95,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,1,0,0,0
3338,LRP14314,1,88.87,0.0,0,0.0,0,82.35,1,82.35,1,82.35,1,82.35,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,1,0
3339,LRP14315,1,81.52,69.64,1,69.64,1,69.64,1,69.64,1,69.64,1,69.64,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,1,1,0,0,0,0
3340,LRP14323,1,67.41,91.84,1,91.84,1,91.84,1,91.84,1,91.84,1,91.84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,0,0,0,0
3341,LRP14326,1,63.95,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,163.8,1,0,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,1,0,3,0,0,0,0,0,0,0,1,2,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,,0,1,1,0,0,0,0
3342,LRP14327,1,87.9,164.81,1,164.81,1,460.96,2,460.96,2,460.96,2,460.96,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
3343,LRP14328,1,448.99,0.0,0,209.72,3,209.72,3,383.57,4,383.57,4,476.29,5,0,0,0,0,2,0,0,0,0,0,4,0,0,2,0,0,0,4,0,6,0,0,0,0,0,4,0,0,2,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0
3344,LRP14331,1,246.85,0.0,0,159.12,1,159.12,1,159.12,1,159.12,1,159.12,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0
3345,LRP14347,1,42.9,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,69.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1
3346,LRP14348,1,93.85,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,59.45,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2205.0,1,1,1,0,0,0,1
3347,LRP14352,1,51.9,0.0,0,0.0,0,74.85,1,74.85,1,74.85,1,74.85,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0
3349,LRP14359,1,128.85,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,102.12,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,5061.0,0,0,1,0,0,1,1
3350,LRP14368,1,119.82,0.0,0,53.92,1,53.92,1,53.92,1,53.92,1,53.92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,0,0,1,0
3351,LRP14372,1,74.9,0.0,0,0.0,0,71.9,1,71.9,1,71.9,1,71.9,1,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,2,0,3,0,0,0,0,0,1,0,1,0,0,0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,,1,0,1,0,0,0,0
3352,LRP14379,1,228.74,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,61.9,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,0,1,1,0
3353,LRP14388,1,61.9,0.0,0,0.0,0,0.0,0,0.0,0,89.85,1,89.85,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,0,0,1,0
3354,LRP14393,1,88.85,0.0,0,143.84,1,143.84,1,143.84,1,143.84,1,143.84,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0
3355,LRP14395,1,118.28,0.0,0,0.0,0,51.9,1,51.9,1,51.9,1,51.9,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,1,0
3356,LRP14413,1,53.9,0.0,0,0.0,0,87.9,1,87.9,1,87.9,1,87.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,0,0
3357,LRP14437,1,116.9,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,37.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2906.0,0,0,1,0,0,1,0
3358,LRP14448,1,66.9,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,74.26,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,,1,0,1,0,0,0,1
3360,LRP14480,1,130.87,181.85,1,181.85,1,181.85,1,181.85,1,181.85,1,181.85,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2586.0,0,1,1,0,1,0,0
3361,LRP14483,1,106.9,0.0,0,70.92,1,160.82,2,160.82,2,160.82,2,160.82,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,3,0,3,0,0,0,0,0,1,0,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,1,1
3362,LRP14486,1,341.18,185.8,1,185.8,1,185.8,1,185.8,1,185.8,1,185.8,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0
3363,LRP14503,1,80.85,764.8,2,764.8,2,764.8,2,764.8,2,764.8,2,764.8,2,2,0,1,0,0,0,0,1,1,0,1,0,1,0,2,0,0,5,0,4,1,2,0,0,0,1,0,2,2,0,2,0,0,2,2,1,2,0,0,0,0,1,0,0,1,0,,1,0,0,0,0,0,0
3364,LRP14509,1,199.13,0.0,0,54.87,1,164.77,2,164.77,2,164.77,2,164.77,2,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,3,0,4,0,0,0,0,0,2,0,2,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,0,0,1,1
3365,LRP14511,1,288.99,45.9,1,147.75,2,147.75,2,147.75,2,147.75,2,147.75,2,0,0,0,1,2,0,0,0,0,0,1,0,0,2,0,0,0,2,0,4,0,0,0,0,1,0,0,2,0,0,0,1,2,0,2,0,0,0,0,2,0,0,0,0,0,0,,1,1,1,0,1,1,1
3366,LRP14514,1,141.85,0.0,0,0.0,0,0.0,0,0.0,0,445.15,2,445.15,2,1,0,0,0,3,0,0,0,0,1,7,0,0,3,0,1,0,8,0,11,0,1,0,0,0,2,0,6,2,1,0,1,4,0,7,0,1,1,0,1,0,0,1,0,0,0,,1,1,1,1,0,0,1
3367,LRP14516,1,102.85,100.9,1,308.65,2,308.65,2,308.65,2,308.65,2,308.65,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,1,0,1
3368,LRP14524,1,109.85,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,158.52,2,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0,3,1,3,0,0,1,0,1,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
3369,LRP14525,1,78.9,0.0,0,0.0,0,0.0,0,0.0,0,71.9,1,71.9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,1,1
3370,LRP14526,1,50.9,0.0,0,0.0,0,0.0,0,0.0,0,124.8,1,124.8,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,3,0,1,0,2,0,0,0,1,0,0,0,0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,1,0
3372,LRP14538,1,115.9,0.0,0,121.8,1,121.8,1,121.8,1,121.8,1,121.8,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,1,1,1,0,0,0,1
3373,LRP14539,1,236.75,285.7,1,470.5,2,470.5,2,470.5,2,470.5,2,470.5,2,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,3,2,2,0,1,1,1,0,0,0,0,2,0,1,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,,1,1,0,0,1,0,1
3374,LRP14540,1,115.88,0.0,0,0.0,0,0.0,0,0.0,0,143.9,1,143.9,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,,1,1,1,0,1,1,1
3375,LRP14558,1,273.75,0.0,0,186.36,1,442.16,2,442.16,2,442.16,2,442.16,2,0,0,0,0,1,1,0,0,2,1,0,0,0,1,2,1,0,1,0,5,0,0,0,0,1,0,0,2,1,0,0,1,2,3,0,0,0,0,0,0,0,1,0,0,0,0,,1,1,1,1,0,0,1
3376,LRP14560,1,239.32,0.0,0,107.9,1,245.42,2,245.42,2,406.86,3,406.86,3,3,0,0,0,0,1,0,0,2,0,0,0,0,0,3,1,0,2,0,3,0,3,0,0,0,0,0,0,3,3,0,0,0,3,0,0,3,0,1,0,0,2,0,1,0,0,3350.0,1,1,0,0,1,0,1
3377,LRP14572,1,90.85,0.0,0,113.8,2,162.7,3,256.33,4,256.33,4,256.33,4,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,4,1,0,0,0,5,0,0,0,0,0,0,1,0,0,1,0,0,0,,1,0,1,0,0,0,0
